IS_OBSERVED,SOURCE,TARGET,TIME,TYPE,EVENT,TIME_POINT,TIME_UNIT,EVENT_INTERVAL,sender_activity,receiver_popularity,repetition,reciprocity,is.ICRs,is.ICRr,closure
0,5,25,6,,46,7,6,6,0,0,0,0,0,0,0
0,7,19,6,,46,7,6,6,0,0,0,0,0,0,0
0,24,5,6,,46,7,6,6,0,0,0,0,0,0,0
0,13,6,6,,46,7,6,6,0,0,0,0,1,0,0
0,20,5,6,,46,7,6,6,0,0,0,0,0,0,0
0,28,30,6,,46,7,6,6,0,0,0,0,0,0,0
0,9,3,6,,46,7,6,6,0,0,0,0,0,0,0
0,29,13,6,,46,7,6,6,0,0,0,0,0,1,0
0,13,33,6,,46,7,6,6,0,0,0,0,1,0,0
0,34,21,6,,46,7,6,6,0,0,0,0,0,0,0
1,11,32,7,call,47,8,7,7,2,5,2,0,0,1,0
0,31,32,7,,47,8,7,7,0,5,0,0,0,1,0
0,34,25,7,,47,8,7,7,0,0,0,0,0,0,0
0,4,6,7,,47,8,7,7,0,0,0,0,0,0,0
0,31,12,7,,47,8,7,7,0,0,0,0,0,0,0
0,26,18,7,,47,8,7,7,0,0,0,0,0,0,0
0,34,27,7,,47,8,7,7,0,0,0,0,0,0,0
0,8,24,7,,47,8,7,7,0,0,0,0,0,0,0
0,17,2,7,,47,8,7,7,0,0,0,0,0,0,0
0,9,28,7,,47,8,7,7,0,0,0,0,0,0,0
0,5,37,7,,47,8,7,7,0,0,0,0,0,0,0
0,25,5,7,,47,8,7,7,0,0,0,0,0,0,0
0,36,7,7,,47,8,7,7,0,0,0,0,0,0,0
0,13,9,7,,47,8,7,7,0,0,0,0,1,0,0
0,32,7,7,,47,8,7,7,1,0,0,0,1,0,0
0,29,10,7,,47,8,7,7,0,0,0,0,0,0,0
0,26,30,7,,47,8,7,7,0,0,0,0,0,0,0
0,16,10,7,,47,8,7,7,3,0,0,0,0,0,0
0,29,25,7,,47,8,7,7,0,0,0,0,0,0,0
0,34,30,7,,47,8,7,7,0,0,0,0,0,0,0
1,36,32,8,call,48,9,8,8,0,6,0,0,0,1,0
0,14,35,8,,48,9,8,8,0,0,0,0,1,0,0
0,25,35,8,,48,9,8,8,0,0,0,0,0,0,0
0,27,16,8,,48,9,8,8,0,1,0,0,0,0,0
0,12,35,8,,48,9,8,8,0,0,0,0,0,0,0
0,27,29,8,,48,9,8,8,0,0,0,0,0,0,0
0,35,16,8,,48,9,8,8,0,1,0,0,0,0,0
0,37,18,8,,48,9,8,8,0,0,0,0,0,0,0
0,35,28,8,,48,9,8,8,0,0,0,0,0,0,0
0,30,23,8,,48,9,8,8,0,0,0,0,0,0,0
0,13,29,8,,48,9,8,8,0,0,0,0,1,0,0
0,5,36,8,,48,9,8,8,0,0,0,0,0,0,0
0,1,21,8,,48,9,8,8,0,0,0,0,0,0,0
0,27,8,8,,48,9,8,8,0,0,0,0,0,0,0
0,8,1,8,,48,9,8,8,0,0,0,0,0,0,0
0,16,32,8,,48,9,8,8,3,6,3,1,0,1,0
0,28,11,8,,48,9,8,8,0,0,0,0,0,0,0
0,8,3,8,,48,9,8,8,0,0,0,0,0,0,0
0,19,15,8,,48,9,8,8,0,0,0,0,0,0,0
0,16,13,8,,48,9,8,8,3,0,0,0,0,1,0
0,14,23,8,,48,9,8,8,0,0,0,0,1,0,0
1,8,32,9,call,49,10,9,9,0,7,0,0,0,1,0
0,5,4,9,,49,10,9,9,0,0,0,0,0,0,0
0,26,14,9,,49,10,9,9,0,0,0,0,0,1,0
0,24,15,9,,49,10,9,9,0,0,0,0,0,0,0
0,15,28,9,,49,10,9,9,0,0,0,0,0,0,0
0,22,28,9,,49,10,9,9,0,0,0,0,0,0,0
0,9,34,9,,49,10,9,9,0,0,0,0,0,0,0
0,8,36,9,,49,10,9,9,0,0,0,0,0,0,0
0,5,35,9,,49,10,9,9,0,0,0,0,0,0,0
0,7,37,9,,49,10,9,9,0,0,0,0,0,0,0
0,2,11,9,,49,10,9,9,0,0,0,0,0,0,0
0,9,29,9,,49,10,9,9,0,0,0,0,0,0,0
0,3,17,9,,49,10,9,9,0,0,0,0,0,0,0
0,35,5,9,,49,10,9,9,0,0,0,0,0,0,0
0,34,7,9,,49,10,9,9,0,0,0,0,0,0,0
0,22,6,9,,49,10,9,9,0,0,0,0,0,0,0
0,24,9,9,,49,10,9,9,0,0,0,0,0,0,0
0,16,11,9,,49,10,9,9,3,0,0,0,0,0,9
0,28,26,9,,49,10,9,9,0,0,0,0,0,0,0
0,34,10,9,,49,10,9,9,0,0,0,0,0,0,0
1,8,32,10,call,50,11,10,10,1,8,1,0,0,1,0
0,18,17,10,,50,11,10,10,0,0,0,0,0,0,0
0,34,36,10,,50,11,10,10,0,0,0,0,0,0,0
0,30,32,10,,50,11,10,10,0,8,0,0,0,1,0
0,11,36,10,,50,11,10,10,3,0,0,0,0,0,3
0,25,18,10,,50,11,10,10,0,0,0,0,0,0,0
0,22,16,10,,50,11,10,10,0,1,0,0,0,0,0
0,12,29,10,,50,11,10,10,0,0,0,0,0,0,0
0,5,23,10,,50,11,10,10,0,0,0,0,0,0,0
0,1,33,10,,50,11,10,10,0,0,0,0,0,0,0
0,26,3,10,,50,11,10,10,0,0,0,0,0,0,0
0,34,1,10,,50,11,10,10,0,0,0,0,0,0,0
0,3,26,10,,50,11,10,10,0,0,0,0,0,0,0
0,3,28,10,,50,11,10,10,0,0,0,0,0,0,0
0,25,8,10,,50,11,10,10,0,0,0,0,0,0,0
0,37,31,10,,50,11,10,10,0,0,0,0,0,0,0
0,7,2,10,,50,11,10,10,0,0,0,0,0,0,0
0,13,32,10,,50,11,10,10,0,8,0,0,1,1,0
0,13,21,10,,50,11,10,10,0,0,0,0,1,0,0
0,29,37,10,,50,11,10,10,0,0,0,0,0,0,0
1,32,8,11,call,51,12,11,11,1,0,0,2,1,0,0
0,27,15,11,,51,12,11,11,0,0,0,0,0,0,0
0,10,12,11,,51,12,11,11,0,0,0,0,0,0,0
0,30,22,11,,51,12,11,11,0,0,0,0,0,0,0
0,26,29,11,,51,12,11,11,0,0,0,0,0,0,0
0,22,15,11,,51,12,11,11,0,0,0,0,0,0,0
0,8,10,11,,51,12,11,11,2,0,0,0,0,0,0
0,12,19,11,,51,12,11,11,0,0,0,0,0,0,0
0,7,34,11,,51,12,11,11,0,0,0,0,0,0,0
0,5,21,11,,51,12,11,11,0,0,0,0,0,0,0
0,5,24,11,,51,12,11,11,0,0,0,0,0,0,0
0,5,27,11,,51,12,11,11,0,0,0,0,0,0,0
0,15,5,11,,51,12,11,11,0,0,0,0,0,0,0
0,26,6,11,,51,12,11,11,0,0,0,0,0,0,0
0,35,6,11,,51,12,11,11,0,0,0,0,0,0,0
0,34,7,11,,51,12,11,11,0,0,0,0,0,0,0
0,29,23,11,,51,12,11,11,0,0,0,0,0,0,0
0,18,13,11,,51,12,11,11,0,0,0,0,0,1,0
0,7,3,11,,51,12,11,11,0,0,0,0,0,0,0
0,22,31,11,,51,12,11,11,0,0,0,0,0,0,0
1,16,32,12,call,52,13,12,12,3,9,3,1,0,1,0
0,36,35,12,,52,13,12,12,1,0,0,0,0,0,0
0,34,24,12,,52,13,12,12,0,0,0,0,0,0,0
0,35,15,12,,52,13,12,12,0,0,0,0,0,0,0
0,26,28,12,,52,13,12,12,0,0,0,0,0,0,0
0,4,8,12,,52,13,12,12,0,1,0,0,0,0,0
0,31,37,12,,52,13,12,12,0,0,0,0,0,0,0
0,31,17,12,,52,13,12,12,0,0,0,0,0,0,0
0,4,20,12,,52,13,12,12,0,0,0,0,0,0,0
0,16,1,12,,52,13,12,12,3,0,0,0,0,0,0
0,26,2,12,,52,13,12,12,0,0,0,0,0,0,0
0,24,2,12,,52,13,12,12,0,0,0,0,0,0,0
0,16,8,12,,52,13,12,12,3,1,0,0,0,0,6
0,2,17,12,,52,13,12,12,0,0,0,0,0,0,0
0,18,20,12,,52,13,12,12,0,0,0,0,0,0,0
0,29,34,12,,52,13,12,12,0,0,0,0,0,0,0
0,37,33,12,,52,13,12,12,0,0,0,0,0,0,0
0,14,21,12,,52,13,12,12,0,0,0,0,1,0,0
0,26,11,12,,52,13,12,12,0,0,0,0,0,0,0
0,19,15,12,,52,13,12,12,0,0,0,0,0,0,0
1,8,32,13,call,53,14,13,13,2,10,2,1,0,1,0
0,29,28,13,,53,14,13,13,0,0,0,0,0,0,0
0,10,21,13,,53,14,13,13,0,0,0,0,0,0,0
0,17,29,13,,53,14,13,13,0,0,0,0,0,0,0
0,26,27,13,,53,14,13,13,0,0,0,0,0,0,0
0,23,26,13,,53,14,13,13,0,0,0,0,0,0,0
0,30,23,13,,53,14,13,13,0,0,0,0,0,0,0
0,14,19,13,,53,14,13,13,0,0,0,0,1,0,0
0,12,18,13,,53,14,13,13,0,0,0,0,0,0,0
0,21,28,13,,53,14,13,13,0,0,0,0,0,0,0
0,9,29,13,,53,14,13,13,0,0,0,0,0,0,0
0,36,4,13,,53,14,13,13,1,0,0,0,0,0,0
0,22,1,13,,53,14,13,13,0,0,0,0,0,0,0
0,26,6,13,,53,14,13,13,0,0,0,0,0,0,0
0,28,9,13,,53,14,13,13,0,0,0,0,0,0,0
0,14,7,13,,53,14,13,13,0,0,0,0,1,0,0
0,37,34,13,,53,14,13,13,0,0,0,0,0,0,0
0,37,23,13,,53,14,13,13,0,0,0,0,0,0,0
0,22,20,13,,53,14,13,13,0,0,0,0,0,0,0
0,23,32,13,,53,14,13,13,0,10,0,0,0,1,0
0,34,21,13,,53,14,13,13,0,0,0,0,0,0,0
1,26,32,14,call,54,15,14,14,0,11,0,0,0,1,0
0,28,27,14,,54,15,14,14,0,0,0,0,0,0,0
0,32,22,14,,54,15,14,14,2,0,0,0,1,0,0
0,21,25,14,,54,15,14,14,0,0,0,0,0,0,0
0,14,29,14,,54,15,14,14,0,0,0,0,1,0,0
0,32,14,14,,54,15,14,14,2,0,0,0,1,1,0
0,23,17,14,,54,15,14,14,0,0,0,0,0,0,0
0,8,10,14,,54,15,14,14,3,0,0,0,0,0,0
0,1,9,14,,54,15,14,14,0,0,0,0,0,0,0
0,6,26,14,,54,15,14,14,0,0,0,0,0,0,0
0,5,27,14,,54,15,14,14,0,0,0,0,0,0,0
0,1,25,14,,54,15,14,14,0,0,0,0,0,0,0
0,5,18,14,,54,15,14,14,0,0,0,0,0,0,0
0,29,9,14,,54,15,14,14,0,0,0,0,0,0,0
0,34,6,14,,54,15,14,14,0,0,0,0,0,0,0
0,1,17,14,,54,15,14,14,0,0,0,0,0,0,0
0,22,6,14,,54,15,14,14,0,0,0,0,0,0,0
0,17,34,14,,54,15,14,14,0,0,0,0,0,0,0
0,13,31,14,,54,15,14,14,0,0,0,0,1,0,0
0,24,32,14,,54,15,14,14,0,11,0,0,0,1,0
0,12,21,14,,54,15,14,14,0,0,0,0,0,0,0
1,32,26,15,call,55,16,15,15,2,0,0,1,1,0,0
0,23,11,15,,55,16,15,15,0,0,0,0,0,0,0
0,32,31,15,,55,16,15,15,2,0,0,0,1,0,0
0,25,15,15,,55,16,15,15,0,0,0,0,0,0,0
0,5,9,15,,55,16,15,15,0,0,0,0,0,0,0
0,7,30,15,,55,16,15,15,0,0,0,0,0,0,0
0,7,36,15,,55,16,15,15,0,0,0,0,0,0,0
0,3,27,15,,55,16,15,15,0,0,0,0,0,0,0
0,26,6,15,,55,16,15,15,1,0,0,0,0,0,0
0,21,1,15,,55,16,15,15,0,0,0,0,0,0,0
0,2,37,15,,55,16,15,15,0,0,0,0,0,0,0
0,26,20,15,,55,16,15,15,1,0,0,0,0,0,0
0,18,36,15,,55,16,15,15,0,0,0,0,0,0,0
0,27,12,15,,55,16,15,15,0,0,0,0,0,0,0
0,36,21,15,,55,16,15,15,1,0,0,0,0,0,0
0,13,31,15,,55,16,15,15,0,0,0,0,1,0,0
0,12,30,15,,55,16,15,15,0,0,0,0,0,0,0
0,13,32,15,,55,16,15,15,0,12,0,0,1,1,0
0,19,27,15,,55,16,15,15,0,0,0,0,0,0,0
1,26,32,16,call,56,17,16,16,1,12,1,1,0,1,0
0,22,10,16,,56,17,16,16,0,0,0,0,0,0,0
0,23,12,16,,56,17,16,16,0,0,0,0,0,0,0
0,35,25,16,,56,17,16,16,0,0,0,0,0,0,0
0,5,9,16,,56,17,16,16,0,0,0,0,0,0,0
0,20,35,16,,56,17,16,16,0,0,0,0,0,0,0
0,36,19,16,,56,17,16,16,1,0,0,0,0,0,0
0,9,11,16,,56,17,16,16,0,0,0,0,0,0,0
0,22,19,16,,56,17,16,16,0,0,0,0,0,0,0
0,9,37,16,,56,17,16,16,0,0,0,0,0,0,0
0,30,19,16,,56,17,16,16,0,0,0,0,0,0,0
0,6,14,16,,56,17,16,16,0,0,0,0,0,1,0
0,13,2,16,,56,17,16,16,0,0,0,0,1,0,0
0,2,36,16,,56,17,16,16,0,0,0,0,0,0,0
0,21,3,16,,56,17,16,16,0,0,0,0,0,0,0
0,37,9,16,,56,17,16,16,0,0,0,0,0,0,0
0,33,8,16,,56,17,16,16,0,1,0,0,0,0,0
0,19,15,16,,56,17,16,16,0,0,0,0,0,0,0
0,13,20,16,,56,17,16,16,0,0,0,0,1,0,0
0,16,13,16,,56,17,16,16,4,0,0,0,0,1,0
0,28,26,16,,56,17,16,16,0,1,0,0,0,0,0
1,32,26,17,call,57,18,17,17,3,1,1,2,1,0,0
0,26,15,17,,57,18,17,17,2,0,0,0,0,0,0
0,24,25,17,,57,18,17,17,0,0,0,0,0,0,0
0,35,14,17,,57,18,17,17,0,0,0,0,0,1,0
0,3,5,17,,57,18,17,17,0,0,0,0,0,0,0
0,15,28,17,,57,18,17,17,0,0,0,0,0,0,0
0,10,34,17,,57,18,17,17,0,0,0,0,0,0,0
0,34,14,17,,57,18,17,17,0,0,0,0,0,1,0
0,10,18,17,,57,18,17,17,0,0,0,0,0,0,0
0,7,33,17,,57,18,17,17,0,0,0,0,0,0,0
0,20,29,17,,57,18,17,17,0,0,0,0,0,0,0
0,1,11,17,,57,18,17,17,0,0,0,0,0,0,0
0,13,6,17,,57,18,17,17,0,0,0,0,1,0,0
0,25,8,17,,57,18,17,17,0,1,0,0,0,0,0
0,11,6,17,,57,18,17,17,3,0,0,0,0,0,0
0,30,5,17,,57,18,17,17,0,0,0,0,0,0,0
0,19,33,17,,57,18,17,17,0,0,0,0,0,0,0
0,15,31,17,,57,18,17,17,0,0,0,0,0,0,0
0,24,10,17,,57,18,17,17,0,0,0,0,0,0,0
1,26,32,18,call,58,19,18,18,2,13,2,2,0,1,0
0,12,34,18,,58,19,18,18,0,0,0,0,0,0,0
0,2,4,18,,58,19,18,18,0,0,0,0,0,0,0
0,22,35,18,,58,19,18,18,0,0,0,0,0,0,0
0,33,14,18,,58,19,18,18,0,0,0,0,0,1,0
0,30,24,18,,58,19,18,18,0,0,0,0,0,0,0
0,10,28,18,,58,19,18,18,0,0,0,0,0,0,0
0,7,13,18,,58,19,18,18,0,0,0,0,0,1,0
0,4,16,18,,58,19,18,18,0,1,0,0,0,0,0
0,27,8,18,,58,19,18,18,0,1,0,0,0,0,0
0,24,6,18,,58,19,18,18,0,0,0,0,0,0,0
0,13,6,18,,58,19,18,18,0,0,0,0,1,0,0
0,37,22,18,,58,19,18,18,0,0,0,0,0,0,0
0,15,11,18,,58,19,18,18,0,0,0,0,0,0,0
0,29,26,18,,58,19,18,18,0,2,0,0,0,0,0
0,37,23,18,,58,19,18,18,0,0,0,0,0,0,0
0,13,22,18,,58,19,18,18,0,0,0,0,1,0,0
0,7,5,18,,58,19,18,18,0,0,0,0,0,0,0
0,16,25,18,,58,19,18,18,4,0,0,0,0,0,0
0,29,27,18,,58,19,18,18,0,0,0,0,0,0,0
0,29,16,18,,58,19,18,18,0,1,0,0,0,0,0
1,32,26,19,call,59,20,19,19,4,2,2,3,1,0,0
0,24,23,19,,59,20,19,19,0,0,0,0,0,0,0
0,22,32,19,,59,20,19,19,0,14,0,0,0,1,0
0,34,35,19,,59,20,19,19,0,0,0,0,0,0,0
0,12,37,19,,59,20,19,19,0,0,0,0,0,0,0
0,34,16,19,,59,20,19,19,0,1,0,0,0,0,0
0,12,28,19,,59,20,19,19,0,0,0,0,0,0,0
0,22,19,19,,59,20,19,19,0,0,0,0,0,0,0
0,4,32,19,,59,20,19,19,0,14,0,0,0,1,0
0,2,10,19,,59,20,19,19,0,0,0,0,0,0,0
0,25,1,19,,59,20,19,19,0,0,0,0,0,0,0
0,9,19,19,,59,20,19,19,0,0,0,0,0,0,0
0,3,14,19,,59,20,19,19,0,0,0,0,0,1,0
0,8,19,19,,59,20,19,19,3,0,0,0,0,0,0
0,12,3,19,,59,20,19,19,0,0,0,0,0,0,0
0,20,1,19,,59,20,19,19,0,0,0,0,0,0,0
0,10,7,19,,59,20,19,19,0,0,0,0,0,0,0
0,19,22,19,,59,20,19,19,0,0,0,0,0,0,0
0,31,9,19,,59,20,19,19,0,0,0,0,0,0,0
0,37,32,19,,59,20,19,19,0,14,0,0,0,1,0
0,13,32,19,,59,20,19,19,0,14,0,0,1,1,0
1,16,32,20,call,60,21,20,20,4,14,4,1,0,1,0
0,26,14,20,,60,21,20,20,3,0,0,0,0,1,0
0,10,20,20,,60,21,20,20,0,0,0,0,0,0,0
0,35,24,20,,60,21,20,20,0,0,0,0,0,0,0
0,32,21,20,,60,21,20,20,5,0,0,0,1,0,0
0,23,24,20,,60,21,20,20,0,0,0,0,0,0,0
0,37,18,20,,60,21,20,20,0,0,0,0,0,0,0
0,3,7,20,,60,21,20,20,0,0,0,0,0,0,0
0,30,24,20,,60,21,20,20,0,0,0,0,0,0,0
0,10,16,20,,60,21,20,20,0,1,0,0,0,0,0
0,10,17,20,,60,21,20,20,0,0,0,0,0,0,0
0,4,33,20,,60,21,20,20,0,0,0,0,0,0,0
0,29,8,20,,60,21,20,20,0,1,0,0,0,0,0
0,25,8,20,,60,21,20,20,0,1,0,0,0,0,0
0,1,28,20,,60,21,20,20,0,0,0,0,0,0,0
0,32,6,20,,60,21,20,20,5,0,0,0,1,0,0
0,7,1,20,,60,21,20,20,0,0,0,0,0,0,0
0,26,21,20,,60,21,20,20,3,0,0,0,0,0,0
0,18,36,20,,60,21,20,20,0,0,0,0,0,0,0
0,22,30,20,,60,21,20,20,0,0,0,0,0,0,0
0,35,33,20,,60,21,20,20,0,0,0,0,0,0,0
1,16,32,21,call,61,22,21,21,5,15,5,1,0,1,0
0,32,22,21,,61,22,21,21,5,0,0,0,1,0,0
0,2,3,21,,61,22,21,21,0,0,0,0,0,0,0
0,11,12,21,,61,22,21,21,3,0,0,0,0,0,0
0,14,15,21,,61,22,21,21,0,0,0,0,1,0,0
0,36,27,21,,61,22,21,21,1,0,0,0,0,0,0
0,24,17,21,,61,22,21,21,0,0,0,0,0,0,0
0,36,29,21,,61,22,21,21,1,0,0,0,0,0,0
0,30,25,21,,61,22,21,21,0,0,0,0,0,0,0
0,11,19,21,,61,22,21,21,3,0,0,0,0,0,0
0,5,20,21,,61,22,21,21,0,0,0,0,0,0,0
0,8,13,21,,61,22,21,21,3,0,0,0,0,1,0
0,1,11,21,,61,22,21,21,0,0,0,0,0,0,0
0,6,19,21,,61,22,21,21,0,0,0,0,0,0,0
0,3,17,21,,61,22,21,21,0,0,0,0,0,0,0
0,20,2,21,,61,22,21,21,0,0,0,0,0,0,0
0,37,9,21,,61,22,21,21,0,0,0,0,0,0,0
0,14,30,21,,61,22,21,21,0,0,0,0,1,0,0
0,27,22,21,,61,22,21,21,0,0,0,0,0,0,0
0,9,5,21,,61,22,21,21,0,0,0,0,0,0,0
1,27,32,22,call,62,23,22,22,0,16,0,0,0,1,0
0,15,25,22,,62,23,22,22,0,0,0,0,0,0,0
0,27,37,22,,62,23,22,22,0,0,0,0,0,0,0
0,23,12,22,,62,23,22,22,0,0,0,0,0,0,0
0,11,23,22,,62,23,22,22,3,0,0,0,0,0,0
0,11,24,22,,62,23,22,22,3,0,0,0,0,0,0
0,24,26,22,,62,23,22,22,0,3,0,0,0,0,0
0,20,34,22,,62,23,22,22,0,0,0,0,0,0,0
0,3,6,22,,62,23,22,22,0,0,0,0,0,0,0
0,33,16,22,,62,23,22,22,0,1,0,0,0,0,0
0,8,34,22,,62,23,22,22,3,0,0,0,0,0,0
0,5,11,22,,62,23,22,22,0,0,0,0,0,0,0
0,4,32,22,,62,23,22,22,0,16,0,0,0,1,0
0,5,27,22,,62,23,22,22,0,0,0,0,0,0,0
0,36,5,22,,62,23,22,22,1,0,0,0,0,0,0
0,4,28,22,,62,23,22,22,0,0,0,0,0,0,0
0,17,9,22,,62,23,22,22,0,0,0,0,0,0,0
0,27,20,22,,62,23,22,22,0,0,0,0,0,0,0
0,23,30,22,,62,23,22,22,0,0,0,0,0,0,0
0,24,33,22,,62,23,22,22,0,0,0,0,0,0,0
1,20,32,23,call,63,24,23,23,0,17,0,0,0,1,0
0,37,36,23,,63,24,23,23,0,0,0,0,0,0,0
0,25,13,23,,63,24,23,23,0,0,0,0,0,1,0
0,27,15,23,,63,24,23,23,1,0,0,0,0,0,0
0,11,21,23,,63,24,23,23,3,0,0,0,0,0,0
0,25,15,23,,63,24,23,23,0,0,0,0,0,0,0
0,12,13,23,,63,24,23,23,0,0,0,0,0,1,0
0,6,7,23,,63,24,23,23,0,0,0,0,0,0,0
0,32,24,23,,63,24,23,23,5,0,0,0,1,0,0
0,35,17,23,,63,24,23,23,0,0,0,0,0,0,0
0,32,14,23,,63,24,23,23,5,0,0,0,1,1,0
0,23,16,23,,63,24,23,23,0,1,0,0,0,0,0
0,8,32,23,,63,24,23,23,3,17,3,1,0,1,0
0,30,18,23,,63,24,23,23,0,0,0,0,0,0,0
0,30,29,23,,63,24,23,23,0,0,0,0,0,0,0
0,4,31,23,,63,24,23,23,0,0,0,0,0,0,0
